orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance
14,I would hazard that it’s UKIP’s appeal to tradition and “British values” that appeals – it’s a cosy reimagining of a glorious past and taps into the Little England mentality of a large swathe of tory supporters.,"In contrast, the Conservatives have seen their membership levels fall.",2,No Relation,C,0,0,1,
3411, no it is not falling apart, this sounds like religious faith speaking,1,Support,C,1,0,0,
180,"The Green Party stands out as different, UKIP are just another bunch of neo-cons, although further out to the right.","If UKIP topped May's poll, he added, how can they possibly keep us out of the leaders' debates next year?",2,No Relation,C,0,0,1,
300,"For many UKIP voters, it does not particularly matter what the party's policies are, but that UKIP is not Labour or Conservative.",The spread-betting tycoon made the comment during a debate on EU proposals for gender quotas in the boardroom.,2,No Relation,C,0,0,1,
2812,the catch is getting people who think id is an attempt at   theocracy   to agree with us,the theory of   evolution   is flawed in that it is incapable of explaining how life on earth began,0,Attack,C,0,0,1,
673,"UKIP are an independent party and have shown that their appeal is broad, making big dents in staunchly Labour voting areas as well as the recent bi-election successes.","The prime minister has said he would like to repatriate powers in certain areas before holding a referendum, although he has not spelt out in detail what they are.",2,No Relation,C,0,0,1,
1914,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.",These people hate us with frightening religious fervour and we are right to fear them.,2,No Relation,C,0,0,1,
2267,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.","Despite the strong performances at the recent by-elections, it is true that Nigel Farage, in terms of electoral success, remains a political minnow.",0,Attack,C,1,0,0,
3402, then again i often wondered as a child why and how the whole universe was created in the first place, evidence indicating intelligent design is abundant and overwhelming,1,Support,C,0,1,0,
1062,I suspect when people do start to focus and the election is close UKIPs incoherent policies will be exposed.,The scale of the UKIP threat will be tested in May's European elections.,0,Attack,C,0,0,1,
2782,as for scientific evidence for id start with the genetic code,id explains the genetic code the same way we explain a computer code,0,Attack,C,0,1,0,
2272,The hate campaign against Eastern Europeans that was and is run by UKIP legitimises anything said against them.,"Stuart Wheeler has denied being sexist by saying women were nowhere near as good as men at games like chess, bridge and poker.",2,No Relation,C,0,0,1,
884,"UKIP are a fairly right wing group as I'm sure will become clear when they actually produce some policies other than the ""its all the eu's"" fault.",The Conservatives' problems are not because of UKIP; they are because of their leader.,2,No Relation,C,1,0,0,
1757,"UKIP are a two trick pony, Europe and immigration that's it.",Mr Farage has successfully broadened UKIP's appeal away from Europe.,0,Attack,C,1,0,0,
3571,did a famous gangster not once escape from jail using a gun he carved from soap maybe oz should ban bars of soap,yea that was uncle john,1,Support,C,0,0,1,
2322,pvm wrote however this is false and misleading,hghlanderthis is false and misleading,0,Attack,C,0,1,0,
2035,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.","The opposition can oppose the writ when it is moved but if they were to succeed in voting it down, it would not be moved again this session - leaving the constituency without an MP for more than a year.",2,No Relation,C,0,0,1,
2414,with belief,my other comment focused more on my atheist background but i wanted to respond to your scientific misconceptions,0,Attack,C,0,0,1,
2915,the national center for science education has a good reason to be concerned about intelligent design,perhaps what is needed is to distinguish between academic freedom and peer review,1,Support,C,0,1,0,
3870,We should create a United Nations standing army,There are better alternatives to solving the problems of contemporary warfare,0,Attack,C,1,0,0,
1688,"The UKIP party is a populist party at the right end of the spectrum, which exploits people's fears of the foreign and unknown.",The committee said the EU had helped to transform Europe from a continent of war to a continent of peace.,1,Support,C,0,0,1,
1331,I'm no fan of UKIP but well done to them for initiating a much needed shake up of British politics.,Plans include preventing migrants from claiming out-of-work benefits during their first three months in the UK and stopping benefit payments altogether after six months unless the claimant has a genuine chance of a job.,2,No Relation,C,0,1,0,
