orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance
869,UKIP are asking the questions that haven't been asked by the opposition or the media.,"Europe had in the last few years become a huge issue due to the euro crisis and the bailouts, and UKIP was the only party addressing this problem head on.",1,Support,C,0,1,0,
30,"Labour should be running scared of UKIP, now the working class are starting to realise that Labour is for middle class socialists and the public sector.",Prime Minister David Cameron has held back from attacking UKIP by name but acknowledged voters liked to punish governing parties between general elections.,2,No Relation,C,0,0,1,
4011,did anybody else find the twist a bit silly i did it was shocking and unexpected alright but also so random ,i dont know how anyone can watch this movie and not understand the mastery of revenge they had just witnessed it couldnt have been more perfect,0,Attack,C,1,0,0,
4040,i really liked this movie a lot loved the performances of all the actors and even the story but was not quite convinced with the ending,when i saw the movie the first time yes but after multiple viewings i considered it one of the most satisfying endings i have seen,0,Attack,C,0,1,0,
2618,if we dont know then no one can say that a designer was not involved or not required, joeif we dont know then no one can say that a designer was not involved or not required,0,Attack,C,0,1,0,
1624,UKIP are the only party willing to have a sensible open debate on the key issues affecting the country. ,"Separately, the Department of Health is reviewing how hospitals can more effectively recover money and enforce charges - with ministers acknowledging that current procedures are flawed.",2,No Relation,C,0,0,1,
1034,"If you want an insight into just how mad and bad UKIP are, go and read what their members, candidates and supporters write on the Telegraph.","For the first time, though, Mr Farage has a competitor for the title of best-known man at conference.",2,No Relation,C,0,0,1,
3478,so we all deserve to be tortured for ever for beleiving in evolution,tortured you shut your mouth if you are not a christian then yes i will pray for you,0,Attack,C,1,0,0,
3932,We should allow voting at 16 in European Parliament elections,This would be a slippery slope to forcing all countries to allow the vote at sixteen for all votes,0,Attack,C,1,0,0,
3797,We should ban religious symbols in public buildings,It is their culture and religion,0,Attack,C,1,0,0,
1914,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.",These people hate us with frightening religious fervour and we are right to fear them.,2,No Relation,C,0,0,1,
1557,"UKIP is a one man's party: its leader, Nigel Farage is running the show - I cannot think of any other party member having expressed any opinion publicly and I wonder whether this is because none of the other party member is ""presentable"".",Mr Farage has a network of unofficial party offices embedded in every community in the country.,0,Attack,C,0,1,0,
3148,you skewed whatever argument you were wishing to present by quoting from the cathoic catechism,any sincere new testament bible studdent knows that there is only one one reliable and true book the bible,0,Attack,C,0,0,1,
1023,"Marketing UKIP as ""the people's army"" is a bitter irony.","Mr Wheeler, a former Conservative Party donor who was expelled from the party by David Cameron over his support for UKIP, said the anti-EU party was attracting more people of all stripes.",0,Attack,C,0,1,0,
2052,"On voting day, this week the vast majority of the British public will not vote for UKIP.","UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",0,Attack,C,1,0,0,
2216,"Ukip has British values, wants to get British industry kick started back to the fore front again, become more self-sufficient.","That said, Lord Davies told peers the bill was an excellent idea, because he was quite confident that any such inquiry would decide that the benefits of EU membership outweigh the costs.",0,Attack,C,1,0,0,
179,"UKIP are not the answer, they are simply an annoying addition to the problem.",David Silvester of UKIP blamed recent flooding on the government's decision to legalise gay marriage - he was then suspended from the party.,1,Support,C,0,1,0,
3981,movies should be fun entertaining this movie is not waste of my time ,art is supposed to probe dark subject matter most of the greatest films do just that,0,Attack,C,1,0,0,
3331, i believe evolution did occur but god created it, if your with god then there is no debate,1,Support,C,0,0,1,
3900,The International Criminal Court should be recognised,The novel crime of aggression leads to the prosecution of those seeking to protect human rights,0,Attack,C,0,1,0,
