orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance
1899, none of the things that people put forward as evidence of a god are evidence for a specific religion, theres no rational reason to accept creationism its simply empty claims with no evidence it has no predictive powers it cannot explain what we see in nature and it introduces a level of complexity with no explanation requiring mindless faith,1,Support,A,1,,,
20,A forensic examination of UKIP's policies would nail once and for all the Establishment lie that they're a bunch of swivel-eyed racists.,"Asked whether some UKIP members were closet racists, he added that the truth is some UKIP members are.",0,Attack,A,1,,,
2447,The voting age should be lowered to sixteen years,No taxation without representation,1,Support,A,0,,,
73,"In fact, all UKIP seems to talk about now is withdrawl from the EU without any genuine policy around UK's domestic economy.","UKIP has reached unprecedented heights in the opinion polls under Mr Farage, prospering in May's local elections.",0,Attack,A,1,,,
193,"The UKIP party is a populist party at the right end of the spectrum, which exploits people's fears of the foreign and unknown.","Then there is UKIP's founder Alan Sked, who wrote to the The Times to say that UKIP has been fooling its voters and members for far too long.",1,Support,A,0,,,
678,"Ukip has British values, wants to get British industry kick started back to the fore front again, become more self-sufficient.","Over three million jobs in this country, directly or indirectly, depend on us being in the EU, so that is a big choice.",0,Attack,A,1,,,
1025,the response to my comment id contradicts itself is a series of peculiarly unclear assertions,guided by a larger force,0,Attack,A,0,,,
854,"Ukip has British values, wants to get British industry kick started back to the fore front again, become more self-sufficient.","That said, Lord Davies told peers the bill was an excellent idea, because he was quite confident that any such inquiry would decide that the benefits of EU membership outweigh the costs.",0,Attack,A,1,,,
2022, people like you should be banned from this website, there is positive evidence against macroevolution,0,Attack,A,0,,,
932,highlanderpvm seems unaware randomness and design are mutually exclusive concepts,naming two well known id proponents does not a citation make to support pvms twisted version of id arguments,0,Attack,A,1,,,
1963, evolution is completely true darwin hit the nail right on the head when he defined the theory of evolution and the survival of the fittest understanding, evolution is simply the genetic change in populations of organisms over successive generations,1,Support,A,0,,,
971,i recently read that after careful study the backwards wiring is essential,if you are going to comment on something in   science   you need to back it up with actual data,0,Attack,A,1,,,
2305,yes they already have their own strong currency they can make it on their own plus they always come last at the eurovision song contest,the eu is not just about currency it is also about being able to travel without a visa and other economic factors,0,Attack,A,1,,,
2315,great i loved him a fantastic actor,indeed he was amazing,1,Support,A,0,,,
1410,tjopen debate is all we are asking for,some places do seem more open to honest debate over evolution rather than just trying to brainwash kids,0,Attack,A,0,,,
829,I think it's far too simplistic to argue all UKIP supporters are racist - there is a real groundswell against the political establishment which over the past 20 years or so has started to converge in terms of image and policies.,"UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",1,Support,A,0,,,
