orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,correct
2217,The people and media that are criticising UKIP are highlighting the genuine concerns about UKIP and their policies towards immigrants.,The Bulgarian President Rosen Plevneliev has warned that Britain's immigration policy could harm its image as a great global power that pioneered integration.,1,Support,A,,,,
131,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.","Mr Campbell-Bannerman, who wrote the party's 2010 election manifesto, came third behind Mr Farage, who is widely supported, in 2006.",0,Attack,A,,,,
2958,as one commenter has already touched on,the bible is the most published and most wide spread book of all times,0,Attack,A,,,,
2708,the cause of the big bang is currently unknown but it is also undergoing investigation,the ayn rand center and i agree for once about the fact that id is nothing more than bait and switch and that id at best is a religiously motivated attack on science as the di seems to admit in their own wedge document,1,Support,A,,,,
909,"For many UKIP voters, it does not particularly matter what the party's policies are, but that UKIP is not Labour or Conservative.",UKIP made gains in local elections as the Tories lost control of 10 councils.,1,Support,A,,,,
3663,community is my favourite,not one of my favourites,0,Attack,A,,,,
341,"As far as immigration is concerned all Ukip want is a level playing field for non EU migrants and to control the numbers so, if anything, Ukip are too soft on immigration.",It hopes to have the case thrown out before a hearing on 29 December to award compensation.,2,No Relation,A,,,,
1610,UKIP's proposals on membership in the EU and migrants are at best purely demagogic: they do not take into account facts and more general issues.,Grant Shapps said the revised seats would be right and fair but denied he was in secret talks with the Liberal Democrats to get them through Parliament.,2,No Relation,A,,,,
197,UKIP are asking the questions that haven't been asked by the opposition or the media.,Former MP Louise Mensch has told BBC Newsnight the Conservative defeat in the Corby by-election was her fault.,2,No Relation,A,,,,
3386, has anyone got a more rational explanation, and what proof do you have for intelligent design      microevolution is indisputable,1,Support,A,,,,
876,If there are enough Ukip votes it should frighten all the parties sufficiently to make them realise they can't just ignore the electorate.,"This was preferable to a party made up of a bland lot of ghastly people whose names I don't even know, he said.",2,No Relation,A,,,,
1202,Many racists and especially xenophobes find the UKIP message appealing.,"UKIP beat us in 2009; a year later we won 24% of the vote in the general election and UKIP were nowhere, the deputy prime minister told Channel 4 News.",2,No Relation,A,,,,
2191,UKIP want to get us out of the EU to make the British people much worse off then they already are.,"In their leaflets, UKIP says that 29 million Bulgarian and Romanians will have the right to live, work and draw benefits in the UK and while many will be fine, hard-working people, suggests the country may struggle to cope with another influx of people needing jobs, housing schools, hospitals and benefits.",0,Attack,A,,,,
4042,i really liked this movie a lot loved the performances of all the actors and even the story but was not quite convinced with the ending,i agree as i wanted to see him get his also charlie should have killed stanley and not his brother they could have gone their separate ways but that would have been too predictable i suppose,1,Support,A,,,,
1467,UKIP is a vessel through which a protest is being delivered. ,"Ahead of May's local elections, Conservative cabinet minister Ken Clarke dismissed UKIP as a protest party and a collection of clowns.",1,Support,A,,,,
336,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,"Diane James, who came second - 1,771 votes behind the Lib Dem winner - said there were no ongoing discussions in her party, and said it was the media that is pushing this.",2,No Relation,A,,,,
